Time [s],CLK,A13,A14,A15,MODE0,MODE1,IOM,POWER,STATE0,STATE1,ROM0_CS,RAM0_CS,RAM1_CS,BSRE,ROM1_CS,RDY
27.784615600,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.789655800,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.794723200,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.796796600,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.798848000,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.803888600,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.808957000,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.814039200,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.816102400,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.816111200,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
27.816119400,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
27.818169800,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
27.823209400,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
27.828248800,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
27.833321800,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
27.835397200,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
27.837447200,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
27.842486400,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
27.847526000,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
27.852591800,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
27.854658400,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.854666400,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.856717000,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.861757600,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.866798800,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.871869600,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.873892800,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.875942200,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.880981600,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.886022600,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.891091600,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
27.893150600,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.893159000,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
27.893167200,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1
27.895215600,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1
27.900255600,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1
27.905294200,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1
27.910361000,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1
27.912433200,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
27.914482400,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
27.919521800,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
27.924563200,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
27.929632000,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
27.931696800,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.931704800,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.933754000,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.938789600,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.943829200,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.948897600,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.950972200,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.953022800,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.958063000,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.963102200,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.968169600,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
27.968176800,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
27.973224800,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
27.978288400,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
27.980348000,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
27.980356000,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
27.980364000,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
27.982414600,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
27.987453600,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
27.992493200,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
27.997561200,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
27.999634200,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.001650400,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.006690200,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.011730000,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.016798400,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.018864000,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.018872000,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.020922400,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.025962000,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.031002600,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.036070400,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.038141400,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.040190200,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.045229800,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.050272800,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.055341400,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.056397200,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.056405200,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.056413200,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.058461400,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.063500000,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.068530000,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.073599000,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.075671200,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.077721400,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.082762000,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.087801000,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.092867800,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.094934000,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.094942000,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.096991000,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.102031400,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.107071000,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.112136200,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.114209800,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.116259800,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.121299000,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.126339400,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.131401400,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.133458600,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.133467600,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.133475600,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.135524600,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.140564400,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.145603200,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.150673800,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.152753400,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.154803800,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.159842800,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.164882000,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.169947200,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
28.172011600,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.172019600,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.174068200,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.179108600,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.184149000,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.189215600,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.191290000,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.193286400,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.198329400,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.203370600,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.208438400,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
28.210497400,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.210505600,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.210513600,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.212563200,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.217602800,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.222643400,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.227709400,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.229784000,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.231833400,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.236874200,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.241913000,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.246981000,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
28.249047600,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.249055600,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.251107000,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.256147800,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.261175600,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.266240000,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.268316200,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.270364600,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.275403800,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.280443000,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.285524200,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.290581600,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.295625600,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.297673600,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.299730800,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.304791000,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.304796600,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.309850200,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.314924000,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.319986200,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.325050400,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.327106200,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.327114200,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.327122400,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.329171200,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.334211600,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.339251800,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.344321200,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.346396200,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.348444000,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.353483000,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.358522200,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.363590400,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.365657800,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.365667000,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.367716200,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.372755600,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.377796000,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.382861800,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.384871800,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.386920800,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.391962200,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.397002600,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.402071000,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.404128800,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.404136400,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.404144200,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.406193000,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.411232200,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.416272000,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.421342600,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.422419800,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.424469800,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.429509000,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.434548200,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.439614200,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.441683400,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.441691400,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
28.443742200,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
28.448755400,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
28.453797800,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
28.458867400,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
28.460940800,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.462991000,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.468030000,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.473070000,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.478136600,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.480195600,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.480203200,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.480211200,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.482258400,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.487300400,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.492341800,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.497408800,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.499484800,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.501534400,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.506574800,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.511613600,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.516676400,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
28.518743000,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.518751000,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.520799000,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.525838600,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.530878400,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.535946000,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.538019000,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.540070800,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.545111200,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.550152400,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.555218600,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
28.557276200,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.557283800,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.557291400,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.559341200,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.564381800,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.569421600,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.574490200,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.576497400,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.578547000,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.583587800,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.588627400,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.593693000,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
28.595758200,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.595766200,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
28.597817400,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
28.602858400,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
28.607899400,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
28.612970000,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
28.615042000,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.617091400,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.622134000,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.627174800,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.632243200,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
28.632250400,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.637301200,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.642364600,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.644424600,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.644433200,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.644441200,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.646493400,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.651534600,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.656573800,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.661641000,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.663715800,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.665763800,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.670802600,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.675843400,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.680912200,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.682980000,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.682988000,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.685036800,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.690076000,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.695117600,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.700184400,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.702262600,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.704311400,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.709348600,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.713387800,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.718455200,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.720514000,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.720522000,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.720530000,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.722579800,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.727618800,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.732658800,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.737724000,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.739798000,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.741846400,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.746886000,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.751925200,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.756993600,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.759058400,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.759066600,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.761115800,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.766156200,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.771184000,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.776254600,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.778326400,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.780377200,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.785417400,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.790460000,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.795530800,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.797588000,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.797596400,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.797604400,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.799653200,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.804695000,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.809735800,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.814803600,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.816877400,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.818925600,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.823965600,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.829005400,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.834126200,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
28.836200000,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.836208200,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.838259400,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.843298400,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.848340400,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.852409000,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.854491800,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.856542600,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.861582400,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.866622200,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.871691800,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
28.873750600,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.873759800,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.873767800,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.875817200,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.880858200,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.885898000,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.890963000,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.893038000,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.895087800,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.900123000,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.905162400,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.910227200,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
28.912294800,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.912303200,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.914353600,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.919393000,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.924432600,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.929498200,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.931571000,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.933621000,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.938662000,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.943703200,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.948789600,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.953846000,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.958890800,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
28.960895600,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.962953000,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.968012600,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
28.968018600,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
28.973068800,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
28.978142200,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
28.983203200,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
28.988267000,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
28.990326400,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
28.990334400,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
28.990342400,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
28.991392200,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
28.996432000,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
29.001471600,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
29.006541000,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
29.008614000,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
29.010665000,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
29.015704200,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
